ts,date,market,granularity,low,high,open,close,volume,close_pc,close_cpc,cma,sma5,sma8,sma13,sma20,sma50,sma200,ema8,ema12,ema26,goldencross,deathcross,bb20_upper,bb20_mid,bb20_lower,fbb_mid,fbb_upper0_236,fbb_upper0_382,fbb_upper0_5,fbb_upper0_618,fbb_upper0_786,fbb_upper1,fbb_lower0_236,fbb_lower0_382,fbb_lower0_5,fbb_lower0_618,fbb_lower0_786,fbb_lower1,rolling_mean,rolling_std,support,resistance,rsi14,stochrsi14k,stochrsi14d,williamsr14,macd,signal,obv,obv_pc,elder_ray_bull,elder_ray_bear,eri_buy,eri_sell,astral_buy,astral_sell,hammer,inverted_hammer,shooting_star,hanging_man,three_white_soldiers,three_black_crows,doji,three_line_strike,two_black_gapping,morning_star,evening_star,abandoned_baby,morning_doji_star,evening_doji_star,ema8gtema12,ema8gtema12co,ema8ltema12,ema8ltema12co,ema12gtema26,ema12gtema26co,ema12ltema26,ema12ltema26co,sma5gtsma8,sma5gtsma8co,sma5ltsma8,sma5ltsma8co,sma8gtsma13,sma8gtsma13co,sma8ltsma13,sma8ltsma13co,sma50gtsma200,sma50gtsma200co,sma50ltsma200,sma50ltsma200co,macdgtsignal,macdgtsignalco,macdltsignal,macdltsignalco,-di14,+di14,adx14,adx14_trend,adx14_strength,closegtbb20_upper,closegtbb20_upperco,closeltbb20_mid,closeltbb20_midco,closeltbb20_lower,closeltbb20_lowerco,closegtbb20_mid,closegtbb20_midco
2023-02-27 21:00:00,2023-02-27 21:00:00,MATICUSDT,1h,1.2224,1.2323,1.2245,1.2315,1879054.9,0.0056344928956395535,-0.1670612106865066,1.3430916230366494,1.2302,1.2430375000000013,1.245315384615386,1.2519749999999994,1.2595940000000008,1.2315,1.2377920916966993,1.2426009434327163,1.2521153221143242,True,False,1.286747050558051,1.2519749999999994,1.2172029494419478,1.2526966666666666,1.265390319225103,1.273243172079051,1.279589998358269,1.2859368246374874,1.2949729840858657,1.3064833300498717,1.24000301410823,1.2321501612542822,1.225803334975064,1.2194565086958458,1.2104203492474674,1.1989100032834614,1.251975,0.017837685565000972,1.216299628869998,1.287650371130002,41.28924662240082,26.671340788266775,25.26133442408811,-75.6427604871448,-0.00951437868160987,-0.0063588961901211456,-141667347.70000005,-1.31,-0.011309284147132503,-0.021209284147132523,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,29.307858687815326,13.734679163662472,38.33573879839332,bear,strong,False,False,True,False,False,False,False,False
2023-02-27 22:00:00,2023-02-27 22:00:00,MATICUSDT,1h,1.225,1.2373,1.2315,1.2336,2282763.3,0.001705237515225333,-0.16564085221508285,1.3425213541666665,1.22892,1.2373250000000011,1.2442000000000013,1.2496949999999996,1.260120000000001,1.2336,1.2368605157640995,1.2412161829046062,1.2507438167725224,True,False,1.2829754732540086,1.2496949999999996,1.2164145267459905,1.25024,1.2624054342902895,1.2699315080461466,1.2760142251912916,1.2820969423364363,1.2907570820007102,1.301788450382583,1.2380745657097105,1.2305484919538534,1.2244657748087084,1.2183830576635637,1.2097229179992899,1.198691549617417,1.249695,0.017072522552799445,1.215549954894401,1.283840045105599,42.29247697933801,30.94704332832519,26.43870043382037,-72.80108254397837,-0.009527633867917995,-0.0069926437256805155,-139384584.40000004,-1.61,-0.004879386411827724,-0.017179386411827702,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,26.34817227651097,15.598986608758528,37.442469236012435,bear,strong,False,False,True,False,False,False,False,False
2023-02-27 23:00:00,2023-02-27 23:00:00,MATICUSDT,1h,1.2311,1.2387,1.2335,1.2345,2305965.3,0.0007295719844357951,-0.1650321271559012,1.3419616580310882,1.2306599999999999,1.2335875000000012,1.2440307692307706,1.2475299999999996,1.260544000000001,1.2345,1.2363359567054106,1.2401829239962052,1.2495405710856688,True,False,1.2787876454649132,1.2475299999999996,1.216272354535086,1.2480233333333335,1.2594140261635065,1.2664608107109865,1.2721561571260729,1.2778515035411595,1.28596013233552,1.2962889809188125,1.2366326405031605,1.2295858559556805,1.223890509540594,1.2181951631255075,1.2100865343311469,1.1997576857478545,1.2475299999999998,0.016034833791994836,1.21546033241601,1.2795996675839896,42.744033027445624,37.80453635044986,31.80764015568057,-71.58322056833575,-0.009357647089465182,-0.007465644398437448,-137078619.10000002,-1.65,-0.002382331210138089,-0.009982331210137918,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,24.73394495412837,16.330275229357685,35.03976470194062,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 00:00:00,2023-02-28 00:00:00,MATICUSDT,1h,1.2241,1.2369,1.2346,1.2264,2560327.8,-0.0065613608748481544,-0.1705106526885357,1.3413659793814434,1.2301199999999999,1.2306875000000013,1.2420846153846166,1.2454199999999997,1.2603480000000011,1.2264,1.2341279663264304,1.2380624741506352,1.2478264547089526,True,False,1.2763996449303185,1.2454199999999997,1.214440355069681,1.2459133333333334,1.2569803028335407,1.2638268178633298,1.2693603026134332,1.2748937873635369,1.2827719690416506,1.2928072718935333,1.2348463638331262,1.227999848803337,1.2224663640532336,1.21693287930313,1.2090546976250163,1.1990193947731336,1.24542,0.01589222252682627,1.2136355549463473,1.2772044450536526,39.73079346212044,30.04564175359812,32.93240714412435,-82.54397834912058,-0.00976398055831873,-0.007925311630413705,-139638946.90000004,1.87,-0.0020848553229753097,-0.014884855322975454,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,24.479166666666643,16.555059523809398,30.816151247657583,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 01:00:00,2023-02-28 01:00:00,MATICUSDT,1h,1.2179,1.2318,1.2264,1.2242,2158055.3,-0.0017938682322243826,-0.17199864727764624,1.3407651282051283,1.2300399999999998,1.2287125000000012,1.2410615384615395,1.2437099999999996,1.2598920000000011,1.2242,1.2319217515872236,1.2359297858197682,1.2460763469527338,True,False,1.275402327147281,1.2437099999999996,1.2120176728527183,1.2440516666666668,1.2552713586774407,1.2622123545824109,1.267822200587798,1.2734320465931848,1.2814189459906848,1.2915927345089289,1.232831974655893,1.2258909787509227,1.2202811327455356,1.2146712867401488,1.2066843873426487,1.1965105988244047,1.24371,0.016257820790074106,1.211194358419852,1.2762256415801483,38.928110881084066,19.411548273616102,29.087242125887986,-85.52097428958062,-0.010146561132966747,-0.008369561530924313,-141797002.20000005,1.55,-0.005072733133978824,-0.018972733133978847,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,27.43902439024386,14.710365853658406,28.322461954691622,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 02:00:00,2023-02-28 02:00:00,MATICUSDT,1h,1.2188,1.2283,1.2242,1.2257,1403171.4,0.0012252899852964738,-0.17098410551234366,1.3401780612244898,1.2288799999999998,1.2287000000000012,1.237592307692309,1.2420249999999995,1.2596020000000012,1.2257,1.230539140123396,1.234355972616727,1.244566987919198,True,False,1.273784778022066,1.2420249999999995,1.210265221977933,1.2422883333333332,1.2536128530278812,1.260618699957559,1.266280959804833,1.271943219652107,1.280004742146531,1.2902735862763328,1.2309638136387853,1.2239579667091074,1.2182957068618334,1.2126334470145594,1.2045719245201354,1.1943030803903336,1.2420250000000002,0.016292422358748584,1.209440155282503,1.2746098447174974,39.820832469751615,9.4251456553043,19.627445227506133,-83.49120433017595,-0.010211015302472148,-0.008737852285233879,-140393830.80000004,-0.99,-0.006976628400553242,-0.016476628400553084,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,28.132387706855795,15.208825847123592,26.494045473213937,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 03:00:00,2023-02-28 03:00:00,MATICUSDT,1h,1.2242,1.2346,1.2257,1.2323,1464612.2,0.005384678143101951,-0.16652012174501185,1.339630456852792,1.2286199999999998,1.2291000000000012,1.2339769230769244,1.2408049999999995,1.2593860000000012,1.2323,1.2309304423181968,1.2340396691372306,1.2436583221474056,True,False,1.2720871658459232,1.2408049999999995,1.2095228341540758,1.2408449999999998,1.2519499507027314,1.2588199625781502,1.264372437929516,1.2699249132808819,1.2778301324251993,1.287899875859032,1.229740049297268,1.2228700374218493,1.2173175620704835,1.2117650867191176,1.2038598675748002,1.1937901241409674,1.240805,0.016047412482032206,1.2087101750359355,1.2728998249640644,43.719112057575735,16.28713090296105,15.041274943960445,-74.5602165087958,-0.00961865301017606,-0.008914012430222315,-138929218.60000005,-1.04,-0.00025139577190280704,-0.010651395771902772,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,32.08988764044945,9.258426966291998,29.54528770923881,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 04:00:00,2023-02-28 04:00:00,MATICUSDT,1h,1.2195,1.2329,1.2325,1.2237,1627083.7,-0.006978820092509941,-0.1723368278660805,1.3390449494949495,1.2264599999999999,1.228987500000001,1.230846153846155,1.2394749999999997,1.2585780000000013,1.2237,1.2293236773585976,1.232448950808426,1.2421799279142645,True,False,1.271286688103738,1.2394749999999997,1.2076633118962614,1.2394516666666666,1.2506126387446759,1.2575173079115798,1.2630977939505845,1.268678279989589,1.2766233787569854,1.2867439212345024,1.2282906945886574,1.2213860254217535,1.2158055393827487,1.2102250533437442,1.2022799545763478,1.1921594120988308,1.239475,0.016319051668785268,1.2068368966624297,1.2721131033375705,40.07617035624262,20.02475939210558,15.245678650123603,-86.19756427604875,-0.009730977105839589,-0.00907740536534577,-140556302.30000004,1.17,-0.0003583392330592794,-0.013758339233059358,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,34.403254972875175,7.233273056057755,33.94300246635162,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 05:00:00,2023-02-28 05:00:00,MATICUSDT,1h,1.2221,1.2321,1.2237,1.2278,2038447.8,0.0033504944022226812,-0.16956374704091992,1.3384859296482412,1.22674,1.228525000000001,1.229169230769232,1.2384599999999995,1.2577960000000012,1.2278,1.2289850823900204,1.2317337276071296,1.2411147480687634,True,False,1.2704012836312626,1.2384599999999995,1.2065187163687363,1.2384066666666667,1.2496241040177778,1.2565637050909229,1.2621724237664784,1.267781142442034,1.2757664368275707,1.28593818086629,1.2271892293155555,1.2202496282424105,1.2146409095668549,1.2090321908912993,1.2010468965057626,1.1908751524670433,1.23846,0.01638553277164306,1.2056889344567139,1.271231065543286,42.53459797689778,38.266322713826526,24.859404336297683,-74.50980392156868,-0.009381020461634693,-0.009138128384603554,-138517854.50000003,-1.45,-0.0003785764854795648,-0.010378576485479574,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,32.88756810302124,7.924715205547181,37.48409567734776,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 06:00:00,2023-02-28 06:00:00,MATICUSDT,1h,1.226,1.2351,1.2279,1.2326,2294175.5,0.003909431503502203,-0.16631721339195138,1.3379565,1.2284199999999998,1.2284000000000008,1.228600000000001,1.2382549999999997,1.2572120000000013,1.3379565000000002,1.2297883974144603,1.231867000282956,1.2404840259895957,False,True,1.270291321574263,1.2382549999999997,1.2062186784257363,1.2379483333333332,1.2492165531861945,1.2561875705527952,1.261821680479226,1.2674557904056567,1.2754772350466765,1.2856950276251187,1.226680113480472,1.2197090961138712,1.2140749861874405,1.2084408762610097,1.2004194316199899,1.1902016390415477,1.238255,0.01643428620774134,1.2053864275845174,1.2711235724154828,45.3608065525656,61.07958904430234,39.79022371674478,-48.37837837837855,-0.00861702570664069,-0.009033907849010982,-136223679.00000003,-1.66,0.0026040772981605897,-0.006495922701839518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,26.137624861265163,10.543840177580392,38.092048994832105,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 07:00:00,2023-02-28 07:00:00,MATICUSDT,1h,1.2158,1.2333,1.2327,1.2176,4096500.2,-0.012169398020444477,-0.17646263104497795,1.3373577114427861,1.2268,1.2262875000000006,1.2279692307692318,1.2365499999999998,1.2563400000000011,1.3366520000000002,1.2270798646556913,1.2296720771625012,1.2387889129533294,False,True,1.2691670200970164,1.2365499999999998,1.2039329799029832,1.2366566666666665,1.2480543340572845,1.2551054333752092,1.2608042670705182,1.2665031007658272,1.2746166945015214,1.28495186747437,1.2252589992760485,1.2182078999581238,1.2125090662628148,1.2068102325675059,1.1986966388318117,1.188361465858963,1.23655,0.01673217826446237,1.2030856434710753,1.2700143565289248,38.91917231862451,59.857494086886256,53.067801948338335,-85.25179856115113,-0.009116835790828892,-0.009050493437374563,-140320179.20000002,3.01,0.0029320662555663013,-0.01456793374443377,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,29.2079207920791,10.451045104510376,38.98665853309695,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 08:00:00,2023-02-28 08:00:00,MATICUSDT,1h,1.2136,1.2241,1.2178,1.2194,2393901.4,0.0014783180026280984,-0.17524518092661479,1.3367737623762377,1.22422,1.2254125000000007,1.2272230769230779,1.2356449999999997,1.2554260000000013,1.3353840000000003,1.2253732280655376,1.2280917575990395,1.2373526971790088,False,True,1.269100013077428,1.2356449999999997,1.2021899869225714,1.2354983333333334,1.2471851651900046,1.2544151543894708,1.2602585703178064,1.266101986246142,1.274421425872925,1.2850188073022795,1.2238115014766622,1.216581512277196,1.2107380963488603,1.2048946804205247,1.1965752407937418,1.1859778593643873,1.2356449999999999,0.017162059593001846,1.2013208808139961,1.2699691191860036,40.01992120452443,47.22693067637192,56.0546712691868,-76.58730158730141,-0.009260939579969873,-0.009092582665893625,-137926277.8,-1.71,-0.004701086066657645,-0.015201086066657599,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,22.16248506571079,11.35005973715644,38.444726011048445,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 09:00:00,2023-02-28 09:00:00,MATICUSDT,1h,1.2139,1.2251,1.2194,1.2166,2540003.4,-0.0022962112514351984,-0.17713899222184648,1.3361817733990147,1.2227999999999999,1.2244625000000007,1.2266076923076932,1.2329349999999997,1.2543940000000011,1.3341595000000004,1.2234236218287515,1.226323794891495,1.235815460350934,False,True,1.2631877535938476,1.2329349999999997,1.2026822464061517,1.2333433333333335,1.2444655917659495,1.251346310965788,1.256907440182096,1.2624685693984041,1.2703861092995885,1.2804715470308587,1.2222210749007174,1.2153403557008788,1.2097792264845708,1.2042180972682628,1.1963005573670784,1.1862151196358082,1.232935,0.015519335139043716,1.2018963297219125,1.2639736702780873,38.84715152217775,17.72698439400969,41.603803052422585,-87.69841269841311,-0.009491665459439469,-0.009172399224602794,-140466281.20000002,1.84,-0.001958073771420654,-0.013158073771420753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,22.66340867440432,12.217470983506413,38.108582814542146,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 10:00:00,2023-02-28 10:00:00,MATICUSDT,1h,1.212,1.2241,1.2164,1.2217,3417350.1,0.004192010521124612,-0.17368955021981725,1.335620588235294,1.2215799999999999,1.2239625000000007,1.225853846153847,1.2300549999999997,1.2535140000000011,1.3328860000000002,1.2230405947556957,1.2256124418312648,1.2347698706953092,False,True,1.2519034301497998,1.2300549999999997,1.2082065698501996,1.23048,1.2391629379926263,1.2445345860728105,1.2488760550691238,1.2532175240654368,1.2593985985686624,1.2672721101382474,1.2217970620073737,1.2164254139271895,1.2120839449308762,1.2077424759345632,1.2015614014313376,1.1936878898617527,1.230055,0.011208008180246927,1.207638983639506,1.2524710163604937,42.171273542996424,29.989219689419787,31.647711586600426,-63.670411985018504,-0.009157428864044581,-0.009169405152491152,-137048931.10000002,-2.43,-0.002192634661217774,-0.014292634661217773,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,20.09987515605492,12.484394506866419,37.04475005647998,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 11:00:00,2023-02-28 11:00:00,MATICUSDT,1h,1.2145,1.223,1.2217,1.2206,2397018.6,-0.0009003847098306705,-0.17443354751437268,1.335059512195122,1.2191800000000002,1.2225000000000006,1.224853846153847,1.2278649999999998,1.252432000000001,1.3315755000000002,1.2224982403655411,1.2248412969341471,1.2337202506438048,False,True,1.2433612285737217,1.2278649999999998,1.2123687714262779,1.2279499999999999,1.2337928722677343,1.2374075305350614,1.2403289666689286,1.2432504028027958,1.2474097356035558,1.2527079333378575,1.2221071277322655,1.2184924694649384,1.2155710333310712,1.212649597197204,1.208490264396444,1.2031920666621423,1.227865,0.007949397527655286,1.2119662049446893,1.2437637950553107,41.64545598930767,35.164626114067126,27.626943399165498,-67.7902621722848,-0.008878953709657855,-0.009111314863924493,-139445949.70000002,1.75,-0.0024794011381865655,-0.01097940113818674,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,20.277078085642287,10.516372795969856,36.724495555814165,bear,strong,False,False,True,False,False,False,False,False
2023-02-28 12:00:00,2023-02-28 12:00:00,MATICUSDT,1h,1.2205,1.2346,1.2205,1.2338,3483609.1,0.010814353596591886,-0.16550557997970916,1.3345679611650485,1.22242,1.2237625000000005,1.2248000000000008,1.2270749999999997,1.251574000000001,1.3302924999999999,1.225009742506532,1.2262195589442784,1.2337261580035228,False,True,1.239330590561415,1.2270749999999997,1.2148194094385845,1.2267983333333332,1.2309692758394426,1.233549604677968,1.2356350759310228,1.2377205471840775,1.240689692696901,1.2444718185287122,1.2226273908272238,1.2200470619886985,1.2179615907356436,1.215876119482589,1.2129069739697653,1.2091248481379542,1.227075,0.006286985303830936,1.214501029392338,1.2396489706076619,49.74344219309838,64.66457239642936,43.272806066638715,-18.352059925093315,-0.007506599059244667,-0.008790371702988528,-135962340.60000002,-2.5,0.007931941881554216,-0.006168058118445785,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,20.049813200498097,14.508094645080844,36.03953103996097,bear,strong,False,False,False,False,False,False,True,True
2023-02-28 13:00:00,2023-02-28 13:00:00,MATICUSDT,1h,1.2231,1.2372,1.2338,1.2259,2807202.7,-0.006402982655211553,-0.17084883327696987,1.3340429951690822,1.22372,1.2235250000000004,1.2247615384615391,1.2263699999999997,1.250484000000001,1.3289600000000001,1.2252075775050806,1.226170396029774,1.2331464425958545,False,True,1.2370973668721204,1.2263699999999997,1.2156426331278791,1.22615,1.229528654405499,1.2316188389105958,1.2333081661133454,1.2349974933160948,1.2374026371301787,1.2404663322266904,1.222771345594501,1.2206811610894044,1.2189918338866548,1.2173025066839054,1.2148973628698214,1.2118336677733097,1.22637,0.0055030230926240995,1.2153639538147518,1.237376046185248,45.65957111122728,68.49370861254378,56.10763570768005,-44.841269841269984,-0.00697604656608064,-0.00842750667560695,-138769543.3,2.06,0.010641664469903667,-0.0034583355300963348,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,19.269898264512218,14.661879114302884,35.54778434624819,bear,strong,False,False,True,True,False,False,False,False
2023-02-28 14:00:00,2023-02-28 14:00:00,MATICUSDT,1h,1.2181,1.2355,1.2259,1.2266,5215484.6,0.0005710090545720803,-0.17037538045316203,1.3335264423076922,1.2257200000000001,1.2227750000000004,1.2249461538461546,1.2264099999999998,1.2496780000000012,1.3276365,1.2255170047261739,1.2262364889482704,1.2326615209220875,False,True,1.2371345326242442,1.2264099999999998,1.2156854673757553,1.226095,1.229463668810424,1.2315476757863644,1.2332320101915764,1.2349163445967883,1.237314380021158,1.2403690203831526,1.222726331189576,1.2206423242136355,1.2189579898084235,1.2172736554032115,1.214875619978842,1.2118209796168473,1.22641,0.005501569154155397,1.215406861691689,1.237413138308311,46.08197296310629,76.30588076321696,69.82138725739667,-42.063492063492525,-0.0064250319738172745,-0.008027011735249015,-133554058.70000002,-3.76,0.008935712402774465,-0.008464287597225617,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,17.588817705299903,14.269073966220228,34.91274900612895,bear,strong,False,False,False,False,False,False,True,True
2023-02-28 15:00:00,2023-02-28 15:00:00,MATICUSDT,1h,1.226,1.2413,1.2269,1.2372,5777548.8,0.008641774009457093,-0.1632059519783564,1.3330655502392346,1.22882,1.2252250000000002,1.22583076923077,1.2268149999999998,1.2489300000000012,1.3263565,1.2281132258981353,1.227923182956229,1.2329977045574885,False,True,1.238485351323275,1.2268149999999998,1.2151446486767246,1.2264266666666666,1.2300581263659012,1.2323047073662752,1.2341204372158925,1.2359361670655098,1.2385212739700497,1.2418142077651186,1.222795206967432,1.220548625967058,1.2187328961174406,1.2169171662678233,1.2143320593632834,1.2110391255682145,1.2268149999999998,0.005986763909268747,1.2148414721814622,1.2387885278185373,52.14788859364552,76.30588076321696,73.70182337965919,-13.993174061433372,-0.005074521601259763,-0.0074365137084511646,-127776509.90000002,-4.33,0.013216324916663913,-0.0020836750833361783,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,13.864818024263407,17.50433275563266,33.584412930108215,bull,strong,False,False,False,False,False,False,True,False
2023-02-28 16:00:00,2023-02-28 16:00:00,MATICUSDT,1h,1.2263,1.244,1.2371,1.2279,4320802.5,-0.00751697381183325,-0.16949611092323302,1.3325647619047618,1.23028,1.2262875000000002,1.2254923076923083,1.22698,1.2481100000000012,1.3250899999999999,1.2280658423652164,1.2279196163475783,1.2326200968124894,False,True,1.238613675257903,1.22698,1.215346324742097,1.226945,1.2306409698273726,1.2329274596358322,1.2347754445495185,1.2366234294632048,1.239254458831843,1.2426058890990368,1.2232490301726273,1.2209625403641677,1.2191145554504814,1.217266570536795,1.2146355411681569,1.211284110900963,1.22698,0.005967949484763697,1.2150441010304727,1.2389158989695273,47.13729898492204,76.2418618534924,76.28454112664205,-50.312499999999964,-0.0047004804649113385,-0.006889307059743199,-132097312.40000002,3.38,0.015942564214283195,-0.0017574357857168543,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,13.237727523441773,18.201875344732496,32.58236234911025,bull,strong,False,False,False,False,False,False,True,False
2023-02-28 17:00:00,2023-02-28 17:00:00,MATICUSDT,1h,1.227,1.24,1.2279,1.2394,3201702.2,0.009365583516573128,-0.16171795738924577,1.3321232227488151,1.2314,1.2291375000000002,1.2267000000000008,1.2273749999999999,1.247370000000001,1.3237859999999997,1.230584544061835,1.2296858292171817,1.233122311863416,False,True,1.2400826158270672,1.2273749999999999,1.2146673841729325,1.2272816666666666,1.2312100079370554,1.233640252960262,1.2356044235954562,1.2375685942306505,1.2403650405587239,1.2439271805242458,1.2233533253962778,1.2209230803730713,1.218958909737877,1.2169947391026827,1.2141982927746093,1.2106361528090874,1.2273749999999999,0.0065188693724293105,1.2143372612551413,1.2404127387448585,53.133965374750524,87.44282721125279,79.99685660932067,-14.37499999999979,-0.003436482646234529,-0.006198742177041465,-128895610.20000002,-2.42,0.010322197897957075,-0.0026778021020428255,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,13.050570962479577,14.518760195758606,29.018651812155547,bull,strong,False,False,False,False,False,False,True,False
2023-02-28 18:00:00,2023-02-28 18:00:00,MATICUSDT,1h,1.2303,1.2426,1.2394,1.2312,2729023.3,-0.006616104566725789,-0.16726411903956695,1.3316471698113206,1.23246,1.2303250000000001,1.226961538461539,1.227255,1.2466280000000012,1.3224289999999999,1.230721312048094,1.2299187785683845,1.2329799183920518,False,True,1.2397690680838314,1.227255,1.2147409319161686,1.2274183333333333,1.2314550153089698,1.2339522846667788,1.235970625654597,1.2379889666424153,1.2408625368623598,1.2445229179758608,1.2233816513576967,1.2208843819998878,1.2188660410120695,1.2168477000242512,1.2139741298043067,1.2103137486908058,1.227255,0.006419581475131339,1.2144158370497373,1.2400941629502626,48.876407940311076,77.50929111198984,80.39799339224497,-39.99999999999972,-0.0030611398236675136,-0.005571221706366675,-131624633.50000001,2.12,0.012704741055391766,0.0004047410553917885,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,10.557986870897178,16.02844638949673,25.82729282998944,bull,strong,False,False,False,False,False,False,True,False
